Principal Component 1,Principal Component 2,Position
-445.5063939650338,-6.126360239250811,PF
-499.2314879224879,-19.94611367500466,SG
-501.3969648859838,-20.427490292023613,SG
65.70449866805313,-78.22500752198646,PG
-217.2061248378276,-77.4199962571236,PG
-554.8660082352413,-21.659713648516554,SF
-384.4446305061658,-15.77996741555685,SG
-164.45109425123331,-89.58722833095138,SG
18.109181738233133,-85.49895881367803,SG
-452.26275960133296,-46.1723819734234,SG
819.74462991952,121.24761617913008,C
387.39958902669434,-147.95146823292333,SG
7.8114969314361815,-99.93018703142371,SG
-215.91138148167937,-74.28518943954884,SG
-534.0134089605806,-27.068461777853162,SG
191.79730801996004,51.37826313975623,PF
-582.5394444737542,-26.433607609573944,PG
28.02912271520347,-82.76394898954956,SG
-33.29640166148806,-76.25060976814109,PG
187.8870614768074,32.46430514569447,SF
-478.4693706955751,-31.695428831077404,SG
342.99281525561116,106.25616624643389,PF
62.68116674178202,179.48497451253178,PF
-580.7481209377352,-29.121398412093846,PG
-171.91760856732986,-3.164344254983341,C
232.10256499457182,111.53163637092571,PF
45.79744265514091,165.349596721127,C
-395.06013370927883,-67.2808060369231,PG
-173.61125971667275,20.65978244560008,SF
-152.50370706470267,84.96318279979907,PF
-466.40225772631766,4.938403676737455,C
465.79663385917627,94.78049924383467,PF
-305.9037802183953,-2.83364524915487,PG
147.6838500700169,75.32637163006262,SF
-386.1821681555266,-63.90269434597219,PG
-229.45661867908973,-68.81037366211174,PG
-234.68090058902789,-66.2049933650396,PG
-136.38579580578175,74.84838882824131,C
118.40123102198902,24.385218617808242,PF
-116.53173881152122,-92.41679857050865,PG
-556.0832242387717,-21.621298663862948,SG
-584.0779576448424,-29.677336590310425,PG
293.79314182085477,51.321752189817374,C
-478.18599183412846,-24.08130003223328,SF
324.5337693480486,152.1284071648351,C
-70.12715884672434,85.59027691531418,PF
-214.9777439424123,41.59693963657301,C
-416.5395383486848,86.67930334245068,C
-7.011739873841179,-45.80436656121266,SG
257.09560402636623,-57.76082582387576,SG
-562.3565276225398,-14.75152114073218,SF
-592.3232686439117,-27.72415483525682,SF
-571.1266236095656,-12.146229501262983,SF
-399.45812556550067,-22.688500729992974,SG
-591.0540166941119,-26.77275284229566,SG
-403.9035938998003,-22.17957034024301,SG
1031.321916825942,204.02572397049215,C
346.17092972477985,127.53336662980486,PF
-147.41215040012605,14.719955031419225,PF
-101.91639860321766,86.54951532543687,PF
478.75768876668747,167.5788949283854,C
-247.71164425723595,178.27804825348795,PF
-431.13755028723153,90.6857109568287,PF
-412.0735861941836,61.32850896132341,PF
-181.2531033886831,-35.801803926108924,SG
-117.95349067667559,24.374058668344496,SF
-573.0744450545523,-21.37472808366786,PF
-244.30782905877368,68.3957820032298,SF
647.4629416787608,113.27280469352128,SF
29.890132275775272,238.61463975405417,PF
98.20864257885887,108.27536404812112,PF
-116.6162634746018,-9.7037932747441,SG
-449.7222795345441,-27.279604065354878,SG
-339.20634096331827,-35.511630390552675,SG
-226.66636009209753,55.58766005878685,PF
261.2953790924628,-152.0134039201447,PG
362.41962447328,264.5720638303927,C
1215.885459352704,-89.24026595982639,SF
19.23881956982507,37.27489991825135,PF
-342.4863518975236,26.067586215911142,SF
-121.35092273264127,94.54068454672333,PF
-543.1968703435913,-15.591765663084429,SF
-262.3604202583639,-54.89788886604393,PG
-575.5430809455094,-27.02971657660316,SG
89.63363373847551,-139.87811905495,PG
-441.8139262085573,-53.900686991677844,PG
-539.7845140079935,-32.023269935735065,PG
-497.52890045575674,-48.14128311547576,PG
-526.6650584396011,-25.905691018325896,SG
-532.7760788083735,-27.918399560541157,SG
-395.0540221000042,-52.163242357233294,PG
19.98915762305853,-89.3254845419091,PG
122.69178655771395,-68.81856714750067,SF
100.49381165488637,-149.77339806580483,PG
-559.4246805392063,-23.91798254616027,SF
-228.39652073574916,72.68337436943844,C
534.8164595823063,-101.1500687494983,PG
515.2151361749465,90.17597567225984,SF
222.66780914754713,31.625712022798545,C
297.40031236537664,-94.49220759251273,SG
62.81524404533263,-84.55162073518463,SG
-360.9144119000965,-36.20448136384873,SG
-496.95460209578994,-22.601101188146682,SG
-494.3802843861323,-28.527087514491164,SG
-509.697661627845,-35.01037341567813,SG
461.5141414888227,119.31624173258236,SF
-184.12974081485862,70.55660747326527,SF
120.43389016103038,70.96176208624824,PF
1701.5779089334192,-86.6741372873683,PG
92.75959472235672,117.00179483579366,PF
-535.8566991001386,-29.923089105657173,PG
-311.83645057788056,138.2369093513879,C
-251.79687591292856,49.49524923497269,PF
-252.03694705756385,-34.40036459786193,SG
-508.32600443216944,-17.733763020802616,SG
-498.11277751777374,-29.158189794637078,SG
-576.6149370026741,-29.495204577540733,SG
-455.48165980379986,-36.804977243350265,SG
-360.14908433778754,66.29041753454318,PF
459.12906364557455,188.55525374712198,PF
-369.8559107220841,-7.670856705364098,SF
-468.40659398117646,-13.356710397301756,SF
-496.94879633169865,-20.578024863042614,SG
89.54222060388156,-70.38605042049745,PG
-332.1696459338708,-35.367773413250816,PG
-423.30318076598223,-27.12333126127751,PG
-159.52544825237578,-49.0167657795718,PG
-49.67899294578376,-95.11653611905155,PG
-274.02129372183055,12.118220142889555,SG
-4.537710903538027,96.42451093212313,PF
-553.0313487872646,-10.644544484879454,SF
525.2370775708665,-227.08682121906406,PG
65.84202006981786,25.259029421128858,SF
801.4848856623686,-197.64463107556082,PG
-343.2372789995052,45.201829342162995,SG
619.6161322346906,331.5716350312668,C
-423.26516219880324,11.0995924210877,PF
-18.77495014055785,-58.912926720684055,PG
710.8240143426254,-16.01136863482664,SF
535.8402772462078,248.94809635600177,PF
-373.98216968250495,77.66776792776095,C
647.9439255048259,-4.082184983221541,SF
-399.8575171371384,-29.773587910651408,SG
-369.58329381845476,-19.57016309080876,SG
405.8508174638499,22.88285131470819,PG
-246.58378595245745,38.051130662521516,SF
486.55108519379917,165.4151170989798,PF
-568.6124995836017,-18.21277513118118,C
-183.2492238462416,85.49582579878249,C
-357.1390017035154,-47.68229709231008,PG
433.7035060736217,-92.95094032498734,SG
-590.6780333460468,-24.882043384556813,SG
-441.07650605977574,30.063477198971967,C
-283.9908599316771,-44.94093278023038,SF
962.9856867576701,-15.888496067861459,PF
307.4057515731806,-22.32457540398234,PF
60.080455821430746,-19.82782902799704,PF
20.8039341618354,-52.17074468465616,SG
-482.90264448604654,-9.380627466522999,SF
-584.5420170300852,-18.741534583627796,C
-135.82408841824673,-112.19873419104275,PG
-49.82541639287638,-44.51985330612411,SG
-399.40060049705176,42.76306651075072,SF
-512.4218625424495,-10.345725703499468,SF
-291.4574443147938,-1.2039916336648133,SG
247.89934570764308,29.43035877776888,SF
-82.96135537217674,131.91169255570372,PF
-383.1237909172627,25.40179800372976,PF
-406.96101377323237,38.16471072691108,PF
-483.8755151022241,15.817497701263534,PF
-110.6169849193455,-128.85265620336708,PG
203.98637561367605,98.22352988306237,PF
108.86306825696363,-72.47298941480506,SG
-448.2506169554599,-4.634050230982027,SF
-589.3884909865727,-24.250935217474993,SF
-454.36163638747234,-6.646790128400923,SF
-380.9155287239849,36.62507121920121,PF
-162.69359447828003,-26.419108282266905,SG
-336.1395655322401,-33.45963476753187,PG
300.8729821929867,-44.00682116724489,PG
22.67076213188068,-161.48048340041964,PG
-81.6503848666049,136.27003630511769,C
-250.97113324168168,74.12484347175787,C
-426.178733904617,35.88141936791233,C
480.6618154837537,-109.6589156153386,PG
-277.1813169276393,-21.969312638157504,PG
-118.38834483309364,-97.79357452722806,PG
-584.0169103092211,-21.09723928553833,C
-591.7764141309415,-27.346299062292758,SG
1212.557164172104,-163.37042280685444,SG
-242.82800482665925,13.051852415865206,SF
-556.5700225477268,-28.771327556599825,PG
-578.0665800748632,-29.860122107191682,PG
293.8461457274094,-39.11215259684327,SG
-261.95017125818185,-69.28428350844678,SG
-327.7075207644272,23.302675608217882,SF
-136.84553408114238,61.81114904591389,SF
249.22864418708855,-85.64801642361662,SF
778.869549060198,-58.21883670307149,SG
466.07143731245844,165.97510735981746,C
-374.1490954994979,39.25420175190109,C
-376.50419601197063,39.21682521448035,C
-303.28167549822376,71.59563084330007,C
-467.1860177673597,1.714412449610336,C
-431.5951507346143,43.617404947571785,C
246.178816391292,109.54476856278673,SF
-591.5867935366796,-27.790303234674006,SG
-563.1050949550935,-35.29626338029222,SG
302.72089395999467,-61.87814136276404,SG
-244.91044386855157,89.34087773985996,C
-178.21945048063287,-54.044745261477374,SG
349.7204318932505,96.11965915446231,PF
-127.78686954050715,132.02861773122498,C
-567.405417036867,-10.46410302663893,C
-224.3719511986476,-8.101230043077777,SG
-538.6643028454616,-4.33176909389989,C
-249.11827055298278,-83.41092884845017,PG
509.8337236462472,65.202659008188,SF
-593.0957932716655,-25.1976123773884,SG
-524.8206607183682,-12.252381147808082,PF
501.69771814057515,53.78550241709907,C
-0.6548931281317891,87.73991389015771,C
59.817726866364865,221.2346897196182,PF
-505.8449436913381,-26.968786620695674,SF
-178.10625462864937,152.91452534460836,C
-288.67953198679163,9.943354102428827,SG
143.23644092570964,289.6667476589086,C
-525.9218653967678,-15.509188507750295,PF
-345.1138006105018,83.95020400884539,C
281.8446628737462,-33.585264329586366,SG
-579.2776715583261,-18.146217270046343,SF
30.931881676146418,134.88703117349468,PF
797.2206106676421,692.6519840163606,C
86.20352374591755,13.07013638377839,SF
35.36114155470614,194.1557103973921,SF
-445.3929958145542,128.03959353920345,C
-445.3929958145542,128.03959353920345,C
-117.10546782494845,-77.1097449476583,PG
-480.9146854172149,3.0482779285549917,PF
-517.8580626919918,-12.990088040472992,PF
-558.5561010575226,-10.225496288248042,PF
1346.8208480982103,-195.06857752352818,SF
-462.15830234785096,13.996942348020283,PF
1668.0886113139763,286.18229721578103,C
-327.35352881414656,-63.02337886675311,SG
-367.4307199084319,-54.18020179761343,SG
-555.4222832904329,-35.10712942148294,SG
-77.20694849319307,57.54589986162928,PF
-479.57574672277553,-33.20127090997888,SG
-581.2913951829491,-29.428395558961917,SG
-493.78382877560364,-30.03684601826241,SG
-61.57340730880435,-51.301072316419706,SG
323.4939197878707,-148.08195812146909,SG
365.81553655259654,35.98386996342952,SG
-83.68466950110684,-32.37465996377523,SG
-341.14144109197184,-79.0848239133045,PG
841.7938028247664,19.10993499303146,PF
-533.1797392782727,-39.172820105773795,PG
-91.11614773294889,131.1551630379235,PF
548.7043847108117,-49.273012492486245,SF
212.29142913346254,-46.17758948230792,SF
-259.08651815398304,-29.35934161380907,SF
-199.28772100086042,-29.35079853616234,PF
1191.3132304541818,-277.5741796854687,SG
-391.6859621904849,0.7058608713916357,PF
-279.3109570040277,21.00309393943293,PF
224.99505477169828,34.578587639310385,SF
80.39883669821529,-144.90726534090987,PG
-29.681821342070066,-118.85401445023146,PG
-485.41883595492754,-52.317088485963026,PG
21.07108462054498,-96.08224843115917,SG
-371.498911707132,3.9536320160001104,SG
-440.97569726956885,-43.018354438511125,PG
-525.1809014524812,-25.332525308171938,PG
-581.9571689135879,-27.30336388320693,PG
-538.7232284777168,-24.29291181395578,PG
1000.2762372381698,-34.2777211543526,C
-496.52465951862206,-34.60378192196663,SG
318.20545589177004,-13.370823408785826,SG
-74.7362981607721,-10.058530863128414,SG
-202.5577239978574,-29.576207894896296,SG
245.77232536570796,-3.8111856086640508,SF
-282.63241596319034,-55.17704156627451,PG
-569.8886068058707,-25.183746373256948,SG
1263.6300576854446,-250.92060934495908,SG
-420.5341501987531,-39.79902908912884,PG
-479.0636115651299,-37.341813321056144,PG
-536.9700357974407,-28.721059972991306,PG
-78.72312082854387,-3.0438518790819415,SF
1127.9044594985953,-57.0463836390622,SF
-362.7155418886198,-18.37751932372181,SF
133.63478809839523,78.91755418874135,C
-451.122683086288,-39.971634183151096,PG
-553.4972422810334,-32.60857832185929,PG
-493.12491088853426,-33.62698713193138,PG
-558.6019116129382,-6.2887539468685745,C
-555.6604631529274,-17.423242720515393,PF
-557.2509045168401,-18.917234383172012,PF
638.9770944711387,-228.300356537251,PG
-553.3928836369766,-8.077526551394012,PF
146.32157951291094,163.02248546984606,C
-177.1592454255092,3.4552457715916773,SF
-321.52271064199846,-0.9667594620689712,SF
-451.1360214097497,-21.84181521402283,SF
219.52598728761404,-83.19315654206794,PG
300.2262409901841,-41.48429529658562,SG
451.2908256839413,-159.14161072177927,PG
55.41987837070269,-136.75878179994578,PG
-586.317343286012,-26.698999069989434,SF
1490.1634336878033,-290.19502145184305,PG
598.138673593991,-23.726234947320318,SF
-35.3622341204059,22.34707278174367,SG
-96.44602992550057,115.71226876068827,PF
-149.035795458118,-39.41021465088988,PG
567.1829987517877,139.1023994407807,PF
-307.79311118019655,3.9425902001964666,PF
352.5596343487557,-206.8230967136829,PG
-460.2217446206086,-36.83895210904206,SG
-461.04376608876805,-0.5526264133903993,SG
-207.19292256176425,26.65012256214439,C
724.6003074056058,713.003221235852,C
-407.931618529027,14.006714152581864,SG
-417.60893973577026,9.57465806120043,SG
-585.8221709811912,-21.831668818070142,SG
-477.6560721800406,-6.672460900461147,SF
1463.7340268815706,-208.7017085588197,SG
1525.664773120067,150.0463630728587,C
1061.640576918976,74.59331601357349,C
-131.47528650982173,49.189162469137614,C
101.56464731053234,56.95516555225866,SF
-451.9071455611913,-35.61470265269952,PG
-428.50818526382375,-38.32322539345823,PG
-584.4040712397502,-26.052114419203335,PG
896.7414338716104,-304.3731427960831,PG
-264.89243792800454,20.30624196397747,SG
172.56142013800775,-193.13992622409393,PG
-24.709695677822538,-160.23932731857593,PG
-398.22836294772696,-59.16450774241851,PG
-45.45103325759146,125.06878832223741,PF
-411.59946766574285,5.7928526767769455,SF
611.1200208947863,-159.21110779105265,PG
-266.62995591422623,15.902199855788957,PF
-432.22371536080954,2.6162260855478117,PF
-429.90572818480655,-12.977851015531764,PF
1144.1770525887755,-259.68612412438154,SG
-121.41873640587676,-61.20880706717102,PG
171.15718283321473,-121.01889931195916,SG
246.17396350768706,99.37765938328067,PF
-43.44683999059953,97.3962930226841,PF
-417.8117453640132,18.88485691133593,PF
-185.91825097245658,70.18682583567762,PF
22.18289495195131,-10.324389141588796,SF
-130.35594490581803,-19.23137172249151,SF
-442.9606433472861,-17.35688907885215,SF
-422.72623894747767,27.256866814044137,PF
421.5215318211706,114.61293034672612,PF
647.9136838121498,557.9637644150979,C
-8.315761607464538,120.60733189912939,C
557.0169202549615,-101.34490551747068,SG
-272.7289788497801,-16.787787256913,PF
137.8491620480312,-98.99517668786658,SG
602.756338956627,-124.7040923767114,PG
-590.7078599313164,-22.102285223236418,SG
64.13778285210651,-83.90177943440898,PG
528.3828411844873,166.9076467786291,C
882.1329699779295,-200.27246108314375,PG
639.3389375516045,-164.65215033541915,SG
578.5032580987937,122.74407610080199,PF
252.4940610273046,52.296615961038555,PF
-288.68124124142486,33.66395910663801,PF
597.5521051674656,-160.40429120504365,SG
67.81987469687203,-14.721823966420422,SF
354.89040908454297,27.92836700409279,C
-475.46522762654234,-26.20857061585403,PG
-30.850336011166064,-38.107337351809285,SG
286.82597307844287,-109.63146595367496,SG
-591.2797681449388,-26.608079804178065,SG
-570.4736501990789,-25.053206787244005,PG
269.50677901411916,-131.3969625679382,PG
-569.6890409757317,-17.943636972554618,PF
-449.484173833034,17.69620107915577,C
-318.9602207957724,-17.795072257749503,SF
101.35081520965468,-42.17418076266121,SG
1417.878629897249,51.56306722217154,SF
-118.9501816992564,86.35788349459622,SF
956.7312941055505,-258.0848703775788,PG
1068.2495007274015,-103.78416543021072,SF
398.05005792506654,316.0623390830633,PF
493.1164207840949,169.95169241568857,C
-587.3333085434713,-27.993095204198042,PG
964.4584031211504,-27.942826735634057,PF
-525.8083269469043,-5.337489732899609,PF
-362.7120988678689,15.761214587048485,SG
-404.87975356294885,2.328210584285447,SG
-553.33184225329,-12.830838043251417,SG
-48.230240482644945,-62.82844591564153,SG
23.786562591498182,6.555004642522093,SG
-403.41681402543026,-34.842151071763176,SG
-591.1409802880498,-25.47877987603298,PG
1605.6738057797807,-468.87471535167674,PG
6.09593884369167,-52.960707506417755,PG
265.7127458085429,-151.52129931742866,PG
-275.2950967442897,47.53777876189051,C
-177.59531007105943,-112.5950567350659,PG
573.8948382022571,-151.72597136987378,SG
-219.87613811785667,-23.336024590833315,SG
230.25452238930177,277.31484926112495,PF
-75.48362763025364,95.40020081873325,C
